run_id,day,hour,PW_1,PW_2,PW_3,PW_4,PW_5,PP_1,PP_2,PP_3,PP_4,PP_5,PH_1,PH_2,PH_3,PH_4,PF_1,PF_2,PF_3,PF_4,Pch_1,Pch_2,Pdis_1,Pdis_2,SOC_1,SOC_2
20260811_121452_stage_B_2C_4168a6e9,16,8,39.712566036326379,30.915303040320872,32.564476178309782,20.309100255567717,34.216002478618783,91.621318465549336,3.9987058552235335,43.224375877685837,26.599131562603571,5.9311228736966894,85.745716610058551,86.118394146127457,32.374033436092354,33.503312570037046,581.55802611632134,581.55802611632134,319.98140372386933,319.98140372386933,109.46852115616153,102.00666019286793,135.3993025409338,116.16345974149685,235.7656716686015,210.37201762061713
20260811_121452_stage_B_2C_4168a6e9,16,9,64.786448273505627,55.364506944439604,79.518651899049857,2.4464536674614195,6.2225221786467637,139.20029286670015,81.294627246106586,122.09698650895602,50.143630670818673,60.590161160669041,62.400673143657158,62.608258293251154,27.915781362893881,28.764038147120111,571.44143600508062,571.44143600508062,311.67242388036016,311.67242388036016,144.26733417726041,128.72240723278159,107.47349941192596,95.935489863958267,246.19127308155146,219.62719539238896
20260811_121452_stage_B_2C_4168a6e9,16,10,127.22682329015012,53.397177765133506,79.795804958056024,29.228319062098716,63.83833275555908,90.404654511427893,141.69697706615099,106.41240631797204,11.155962445817693,39.67623239936075,59.412360694664052,59.601423505228176,27.220459984792647,28.029929600261561,568.8978183601713,568.8978183601713,309.71317609783404,309.71317609783404,135.41293453677841,121.56739744162893,118.56712701841833,104.09435168730464,236.32166192196487,213.37746232618301
20260811_121452_stage_B_2C_4168a6e9,16,11,134.31639172018996,70.958070445225545,150.71198609555782,106.25182934461996,13.62358586796282,7.2859233753688031,10.645294656527545,113.09370548334725,72.400040097917511,57.133884905718467,55.220509700830213,55.38454277954979,26.217109387594711,26.970953500697714,564.53589042769363,564.53589042769363,306.35921638742855,306.35921638742855,128.64841641429166,115.86117278315693,130.1249523613229,112.3805958447726,207.52195629335753,192.78518911461026
20260811_121452_stage_B_2C_4168a6e9,16,12,93.606161132240146,48.830311173733513,44.746184808845534,35.085964800419809,52.609143439931138,189.13828080325095,146.74871748631324,71.208512466363743,128.22900145467361,44.653437146768255,45.200143358710676,45.310093574647425,23.46798354026398,24.073275239226383,546.72022948326321,546.72022948326321,292.41813821458737,292.41813821458737,144.86240820862423,126.85939399639673,123.39722453258314,107.14063185134761,200.79009642269369,187.91349720987003
20260811_121452_stage_B_2C_4168a6e9,16,13,87.457218884782847,36.27154247073053,95.929104959930584,55.394585695674799,41.600512464806734,182.57318270353579,199.76175327524322,254.38224690159325,188.90460537904954,164.59484613254943,33.442184217057672,33.501993823219507,19.496751834308714,19.912789926055364,433.83854372884429,433.83854372884429,224.33943937607657,224.33943937607657,202.59134802974654,160.97624762361556,84.306643980951193,79.681666794031159,289.44826078174214,244.25693474442284
20260811_121452_stage_B_2C_4168a6e9,16,14,15.776364365837422,10.449039246634825,16.027364515286852,29.090716140492027,3.7535576939085318,278.92954886275055,199.20032394069023,267.75840258828555,168.99051337417339,127.97265600178224,35.439791332435767,35.50704199809833,20.245707173882167,20.695208930688811,479.82024035182707,479.82024035182712,247.80212109613433,247.80212109613433,181.46441849112239,147.74514355156774,101.72768244252782,92.400920539292585,339.7354791542769,274.55987445273087
20260811_121452_stage_B_2C_4168a6e9,16,15,145.11189119616739,50.234834407642339,123.18577719381351,51.554580753686594,21.014390639070694,170.0760289535971,162.71341080350712,127.64656097234135,154.4130199894912,103.36381681107383,37.151260652866071,37.22522521632996,20.868123088489273,21.346049795532995,502.11991571685616,502.1199157168561,261.50004010792435,261.50004010792435,177.9470169310197,148.22828102585837,102.10040112523657,90.930014708471049,386.44290425304285,306.9319776999244
20260811_121452_stage_B_2C_4168a6e9,16,16,113.33043025201884,13.606244531938744,20.946425075334563,40.777211582713726,68.823206195943797,217.42573487780297,167.96395855389937,198.68471592887207,167.69079310285306,110.39635998268126,39.608951999622825,39.693034754798184,21.711892143840807,22.228977957206759,523.02525236057681,523.02525236057681,275.1681563357543,275.1681563357543,188.79325157146704,158.49347100570094,88.609738620785052,79.402229624194504,457.90156553315768,361.35140202261687
20260811_121452_stage_B_2C_4168a6e9,16,17,50.515858206732858,39.005128956230145,9.2659357098989492,54.403651634099269,60.14876722067747,41.39474162443755,114.33180744179766,79.871031207812464,86.686240882070209,79.819972596043684,83.691745643004452,84.049794017869488,31.900398948971443,33.000792206150493,580.9391787858998,580.9391787858998,319.41377792753042,319.41377792753042,112.35331793147348,104.15485823026249,132.64653184674629,115.06986459233237,411.63451628621004,327.23536932726171
20260811_121452_stage_B_2C_4168a6e9,16,18,14.112398342139091,8.5081176790290627,68.281839668910806,8.0325215977176967,52.831048072637032,110.18100577908163,70.138719145235797,89.792863388040416,72.989200546646032,3.7613703977149808,136.68733158267446,137.35725145703861,39.405861237959058,41.026059197083754,589.73902486857935,589.73902486857935,326.66596529316195,326.66596529316195,93.858920428488204,89.695250092762876,145.39866507959766,122.23993702626271,334.55347236118536,272.13894215934516
20260811_121452_stage_B_2C_4168a6e9,16,19,143.6132866262943,47.045785616434593,74.320964161215102,82.720578994276451,86.213787620483785,75.651491507022257,39.473953301283281,98.485727945480406,72.1120073950392,0.39637685979915493,116.94200324365508,117.52626792206831,36.908029185884089,38.341681229551071,587.68635692214536,587.68635692214536,324.90506471463624,324.90506471463624,120.63324481444592,112.23963557162131,110.51484464196433,97.423250862052626,320.32912086978183,264.90655766041237
20260811_121452_stage_B_2C_4168a6e9,16,20,223.76021552748801,66.130707542337376,158.1605474744926,13.082318928339202,54.351684386020779,0,0,0,0,0,153.11135051965456,153.79686658575565,41.859834838490201,43.654743637512915,591.38986948515651,591.38986948515651,328.07197186723641,328.07197186723641,93.967914518026689,90.287092855787705,140.5235762403083,116.89947898862826,248.76293700232995,216.27663124325639
20260811_121452_stage_B_2C_4168a6e9,16,21,179.56924487376838,173.54469335331999,38.977317752790988,20.257299529941456,116.26874407816419,0,0,0,0,0,123.9900126613251,124.6095092319278,37.96607954158199,39.474060101388538,588.49927108701729,588.49927108701729,325.66389364356564,325.66389364356564,102.11826895292273,97.131020818952294,133.26766308700331,112.99833609949744,192.59419785217901,178.14084320309422
20260811_121452_stage_B_2C_4168a6e9,16,22,78.33619189232536,121.13406245088856,106.55248551416187,149.24002229200457,127.2596974022438,0,0,0,0,0,84.322960895877799,84.683669235479556,32.198367442054142,33.312614225838161,581.0782658000054,581.0782658000054,319.67186152516678,319.67186152516678,112.13093508102376,103.26561121570607,131.89717476436167,114.95904553115028,146.95962302025401,143.34762048484041
