run_id,day,hour,PW_1,PW_2,PW_3,PW_4,PW_5,PP_1,PP_2,PP_3,PP_4,PP_5,PH_1,PH_2,PH_3,PH_4,PF_1,PF_2,PF_3,PF_4,Pch_1,Pch_2,Pdis_1,Pdis_2,SOC_1,SOC_2
20260831_073237_stage_B_3f3f96b3,1,14,133.72162592728975,162.27013014250696,35.408728529642175,93.441285945868586,22.63192235240324,1098.9250182248988,959.62206436365068,778.60281153372193,789.71800200035761,631.05222367742442,10.282402504618595,10.313246944434626,7.6874447885795458,7.5706255353000902,531.72136704418813,531.72136704418813,282.71371774697417,282.71371774697417,239.75408696866521,425.24513929093024,47.15870213021357,57.722822076359137,337.68509049082081,559.69760451597142
20260831_073237_stage_B_3f3f96b3,1,15,76.164855209070481,34.769242636138586,13.842350504955686,91.777146100171763,72.518864156800376,1084.9996077113021,890.61348644199438,755.51378671164593,805.44133662277432,711.20586680486372,10.768240050635882,10.801521624608712,8.0720603470618713,7.9417501358405787,567.7271215086929,567.7271215086929,309.42439330555567,309.42439330555567,198.42006813500868,341.72223222231685,68.165521632769568,93.243634038194998,440.52368333147342,763.64357569583956
20260831_073237_stage_B_3f3f96b3,1,16,191.83413512535785,57.911587255394743,159.25540849074721,191.739053357296,203.81582535750269,799.00858328819663,917.4958012976191,657.61145476391732,698.60159206795686,611.5739975760174,11.280944454028017,11.315117267509869,8.4856926781681672,8.3398918896879692,583.11874513373675,583.11874513373675,321.82190126566041,321.82190126566041,183.21194687306144,267.71836038002425,68.191842033766136,104.5880875511273,529.64572214637747,888.38111386994206
20260831_073237_stage_B_3f3f96b3,1,17,406.36798667869101,211.90073324496541,142.03593032176278,180.75939450071547,304.33189998497778,524.91180319227976,584.88687230111782,437.10778512087592,368.10782024285766,365.95271812358641,72.926651121492725,77.679163816999278,31.067881241960528,28.924695638222598,617.22673163457887,617.22673163457887,349.89813008583224,349.89813008583224,43.337260967564035,48.017558223649452,73.489400532677465,86.654359687207986,486.99436753643238,835.31429439655108
20260831_073237_stage_B_3f3f96b3,1,18,213.74125263086168,246.96124206275442,334.91516406524863,167.1780581921854,213.45106625501822,270.20734338284279,182.73339681836737,115.57631118203012,101.49610362805267,109.53757141648427,178.64677695890896,188.41813651130298,49.848997353625016,44.886693991473031,617.26712482767425,617.26712482767425,350.24731627585544,350.24731627585544,45.145537583403382,51.568289891791864,57.384044518006085,66.70278630097296,463.8653018970445,807.61154829808254
20260831_073237_stage_B_3f3f96b3,1,19,488.26650168461305,186.04790982208937,255.37135044710982,138.25109591530497,342.64277144329282,214.72572056455536,177.57254446232258,122.83764765242233,170.12312477839902,58.535407064551144,200.01318666379368,207.89968433932933,55.429071232473973,49.679852976696047,617.65219301065099,617.65219301065099,350.509576124548,350.509576124548,64.762078643575137,73.236205636526947,39.130559953334483,45.148317009414384,478.67277272811282,823.35933669383007
20260831_073237_stage_B_3f3f96b3,1,20,275.88455359878083,184.70358182832766,119.49717484765497,159.67951296863066,211.12977679359193,0,0,0,0,0,275.09384400913859,275.6116975137557,123.66852408729885,121.73114339796159,617.43057690998921,617.43057690998921,350.91503124154605,350.91503124154605,26.421715889159241,30.198370559253529,140.32521692305599,242.60384417714673,346.53540933607161,580.97804333366184
20260831_073237_stage_B_3f3f96b3,1,21,262.60925839099525,44.746368451469614,190.19840860390147,66.116746148539448,229.95172957077432,0,0,0,0,0,275.50011067045801,275.99150061816187,124.34005373068612,122.5106997768593,617.37549419134893,617.37549419134893,350.89818480573325,350.89818480573325,26.448722800229259,30.008319393968488,133.38113072723385,244.56367751095422,222.13800349268496,336.24811133161768
20260831_073237_stage_B_3f3f96b3,1,22,354.03903061416406,196.92266504696545,263.56222185895808,239.40225267998926,324.27855764119664,0,0,0,0,0,271.78520149806502,272.52774031725454,118.40979150505792,115.5025211725153,617.88947121770445,617.88947121770445,351.08118437547051,351.08118437547051,30.69538170319057,34.366711659847439,84.808881759075177,115.88191808344654,155.53175618214033,238.42046506609503
20260831_073237_stage_B_3f3f96b3,1,23,646.62539120802694,528.74847165390702,553.35440964827387,459.79036054693444,524.385476144216,0,0,0,0,0,174.73657529629273,185.37392270942081,48.653751780256826,43.892776760642533,617.92686265432656,617.92686265432656,350.57935164111802,350.57935164111802,122.98354011888998,191.76414098827445,29.626000965397203,32.548115802906523,233.29916343869982,374.84361884120165
20260831_073237_stage_B_3f3f96b3,1,24,988.24719385571041,608.54464359994859,548.47583279484718,426.98467237170587,601.24869954531755,0,0,0,0,0,163.57362763800907,174.74379174560559,46.575009617636489,42.144498183436873,618.11321246166119,618.11321246166119,350.6542900049929,350.6542900049929,111.81126122208667,179.77547239292423,30.536369185482332,32.977390144000957,299.99999944359735,499.99999939038798
20260831_073237_stage_B_3f3f96b3,2,1,920.02899894600876,611.0506228969715,623.66677946934624,519.97411234894139,604.5010078709746,0,0,0,0,0,11.51320202755219,11.592717191229005,8.724929184439274,8.7338082696221626,514.81495976557801,514.81495976557801,272.44481703130043,272.44481703130043,129.83431439470002,187.96590414049072,149.33205494714662,264.16243178920172,250.92637690199777,375.65550001771658
20260831_073237_stage_B_3f3f96b3,2,2,1015.2782148639781,666.4532716493685,771.13247921349966,534.18668914222405,691.29950516326005,0,0,0,0,0,11.615972677855485,11.699120299227959,8.5739190816516331,8.5824836522905379,423.88276072560393,423.88276072560393,222.67406496916692,222.67406496916692,181.88074873689001,319.94502386567683,105.39931827006413,154.4911471996042,297.50869713179418,491.94919127504323
20260831_073237_stage_B_3f3f96b3,2,3,851.48501520020147,599.31543130217256,598.15068461277622,513.61768531496091,607.15453049749385,0,0,0,0,0,11.507868859534874,11.588312682315303,8.6193098128678702,8.6279672179390516,478.36070627929871,478.36070627929871,250.09888879106055,250.09888879106055,149.59338023712968,234.23975913231155,133.75219454607654,223.0949491823842,283.52918984957034,454.88169762480783
20260831_073237_stage_B_3f3f96b3,2,4,906.31016040159875,509.00027946589432,749.73952396115214,528.80271032101575,524.71086797821386,0,0,0,0,0,11.563715498643582,11.645525889576421,8.5941989970072239,8.6028014048551373,452.9772957864306,452.9772957864306,236.48240842451833,236.48240842451833,161.66542388910864,267.4679752840841,123.95964603470171,197.28456079863636,291.29513131121064,476.39780782644306
20260831_073237_stage_B_3f3f96b3,2,5,877.62153318832691,469.81449686881581,786.21771055510033,558.84413357927872,648.61603553731629,0,0,0,0,0,11.611840722064274,11.69511333921996,8.5735973373329522,8.5821705099566969,425.60532498135717,425.60532498135717,223.33752452597673,223.33752452597673,172.65905947706355,297.31212201337866,114.96487270429697,175.54397813406632,318.94953739134905,548.92985304507692
20260831_073237_stage_B_3f3f96b3,2,6,1047.4346225498243,569.37133167454704,669.91478977564964,577.66175126933695,526.99942877772855,0,0,0,0,0,11.608752732254482,11.691658602748687,8.5841731803546679,8.5927579079752299,434.59977625182734,434.59977625182734,227.53264296476874,227.53264296476874,174.83029634712116,302.03245645988028,111.79228353392142,168.94636436946692,352.08315573273433,633.04088122622829
20260831_073237_stage_B_3f3f96b3,2,7,979.0496873984456,488.38614949167385,778.39525829506215,494.77263692081357,509.53420284869867,0,0,0,0,0,11.561281147323706,11.641872604452887,8.6967122940301653,8.7055178529618598,501.50018660456601,501.50018660456601,263.83499696889663,263.83499696889663,144.84755754280923,223.3520455057448,134.22103941777314,222.56487763039235,333.31146927929234,586.76341370318437
